date,beta_const,beta_oil,beta_ofz,fair_expanding,deviation_pct
2018-04-30,12.666460651232638,-0.588429283520912,-0.04299270150090453,1844.2959838760287,25.089466125252645
2018-05-02,12.64192536464701,-0.5851902713937661,-0.04315324762465145,1842.2681162282381,25.19458919595492
2018-05-03,12.616909462403141,-0.5818924665631803,-0.04331335963233965,1837.121392745127,23.784416695619704
2018-05-04,12.59292915606298,-0.5787377349265923,-0.04346144643989877,1836.6996761667367,24.651298723927063
2018-05-07,12.567792503659174,-0.5754338279955695,-0.04361455498573987,1836.8025956816227,25.060798879563695
2018-05-08,12.541843904362546,-0.5720259254386149,-0.043770741996154654,1832.088205957014,25.64842634296238
2018-05-10,12.514909959566003,-0.5684955542854976,-0.04392731576475378,1832.5236672838548,26.21501382452447
2018-05-11,12.487027844960476,-0.5648433372383019,-0.04408776135163757,1834.3180667028591,27.854598532933082
2018-05-14,12.457095923234474,-0.5609241255276073,-0.044259252562605454,1825.860823211023,29.12375193273529
2018-05-15,12.425331152651287,-0.5567766255243229,-0.04443170067295315,1822.9144196653435,28.20294659960174
2018-05-16,12.393781465234703,-0.5526634253691423,-0.044598246295685394,1818.2977705871676,28.60324847920168
2018-05-17,12.361153605955797,-0.5484173770984146,-0.04476443634219774,1818.2034120394192,27.791532268317276
2018-05-18,12.328596723095645,-0.5441839916794429,-0.04492800512065917,1811.5909748966226,28.447316874758965
2018-05-21,12.294606190450613,-0.539773676626181,-0.04509121397555465,1811.2828463760445,28.78330983297557
2018-05-22,12.259590195049936,-0.5352337848956397,-0.045256962592682415,1810.8188082852273,28.498223530351563
2018-05-23,12.224171758444955,-0.5306454055572258,-0.045422068029513485,1810.2628564973006,26.808656088858072
2018-05-24,12.190079900212526,-0.5262323481761578,-0.04557849913794649,1810.7713857150163,26.686892563975896
2018-05-25,12.155497017328717,-0.5217582331326522,-0.04573559284726689,1807.7527735276747,27.593221472365737
2018-05-28,12.119332458928785,-0.5170851510624903,-0.04589545498294901,1807.2069176078232,27.892383405626408
2018-05-29,12.08241217081438,-0.5123178472272245,-0.04605609737174425,1804.9638430394452,27.315569719685517
2018-05-30,12.04575185439153,-0.5075890090091115,-0.04621176747681942,1804.3048509959021,27.33990039054759
2018-05-31,12.008635302002535,-0.502804772793781,-0.04636680249965916,1801.5070367699832,27.830752419871473
2018-06-01,11.9703946821543,-0.49788111698989307,-0.04652226486313868,1803.0400908952552,27.303880351340702
2018-06-04,11.932291788796425,-0.49297682202708276,-0.04667624100486155,1802.5879976570013,28.90577342244931
2018-06-05,11.89178910882408,-0.48776713573856456,-0.04683731271260023,1802.5897227733542,28.60552629986779
2018-06-06,11.851290160141927,-0.482561112542741,-0.04699599605220899,1799.3219949809863,28.684582662730552
2018-06-07,11.810338349396973,-0.4773029781936836,-0.04715151068315743,1796.3960060818972,28.928699026199634
2018-06-08,11.768613964851092,-0.47195149266616365,-0.047305311022047665,1789.4467487328018,26.738613574616267
2018-06-09,11.72928925565302,-0.46691658953633297,-0.04744297468285123,1789.4793771351756,27.49574145149016
2018-06-11,11.688484672575285,-0.4616949512481985,-0.04758389875401438,1792.7342296962672,26.719285121525658
2018-06-13,11.6483436986998,-0.4565583087986867,-0.04772286432240922,1785.3232946157827,27.18872861000119
2018-06-14,11.607262496804056,-0.45131044115596963,-0.04785747830912011,1786.5737288537905,26.13417311614461
2018-06-15,11.567344572068635,-0.4462128292260502,-0.04798716152934211,1771.9894431182752,26.272196975535334
2018-06-18,11.527007965436022,-0.4410763070685754,-0.04810573890586639,1757.3938440069464,26.469089873016237
2018-06-19,11.486148790533514,-0.4358877700164385,-0.048213418275299916,1752.081661882824,26.78746934733711
2018-06-20,11.44461936469413,-0.4306208711092177,-0.04831724897089285,1762.2447338429315,28.033862531666998
2018-06-21,11.4012462647995,-0.4251137159460943,-0.04843160856663292,1764.2423562270747,27.303371448527123
2018-06-22,11.358736956486593,-0.41971716131081765,-0.048543147542323604,1766.4073079195934,27.359074541510275
2018-06-25,11.316055764377401,-0.4142995650487062,-0.04865469659397446,1767.747439683259,26.525427206997286
2018-06-26,11.274436700004193,-0.4090182608370008,-0.04876241460304618,1763.7949620613715,26.490326142703392
2018-06-27,11.23290715040209,-0.4037541007418125,-0.048864975897148014,1764.96397619017,27.685325615800615
2018-06-28,11.189405950304652,-0.398241497871417,-0.048971477881011666,1768.337779981078,27.252837408929807
2018-06-29,11.14627991814029,-0.392776252589806,-0.04907754784688943,1773.0583300464443,29.490945734416908
2018-07-02,11.099906879530087,-0.38689821659521045,-0.04919303604465956,1772.3731073251342,30.85901554330752
2018-07-03,11.05135963126268,-0.3807484995687889,-0.04931088089949414,1774.8956903480555,29.678043195239745
2018-07-04,11.004284346927102,-0.37478635825666645,-0.04942448022675054,1776.2677493005374,29.71355252648693
2018-07-05,10.956943054837184,-0.3687925913278985,-0.049537243909385555,1782.4648988566237,31.663742803878627
2018-07-06,10.906788732805902,-0.36244044857270147,-0.0496589561240394,1785.9120285585523,31.326737403353878
2018-07-09,10.857104218198838,-0.35614846837280606,-0.04977917985111536,1795.3169910265788,32.186684126628776
2018-07-10,10.806439831872048,-0.34972754633824754,-0.04990617474710709,1799.8173749940472,31.4116661423953
2018-07-11,10.757080218893806,-0.3434718751364727,-0.05003010066206683,1803.7241297724058,29.518143126176156
2018-07-12,10.71043450058726,-0.3375605288789009,-0.050147056089456,1809.6285416305877,28.31694165851737
2018-07-13,10.665664682716473,-0.33188546027029836,-0.05026069635127601,1812.4785494218306,29.459739026897537
2018-07-16,10.619426298970302,-0.3260252523459311,-0.05037732265108816,1813.9715785366886,28.677870569667796
2018-07-17,10.574455886807005,-0.32032795010990534,-0.05048892303617318,1808.9290493772564,27.75072636461664
2018-07-18,10.530888652245524,-0.3148156779260785,-0.05059078297826226,1810.3004169532358,26.76238587306692
2018-07-19,10.488900687813377,-0.30950514092591586,-0.05068734706564801,1810.6104013197953,25.34170787629111
2018-07-20,10.4490835039882,-0.30447166232209033,-0.05077680223016473,1814.4346039544885,23.885423872591783
2018-07-23,10.411523904065108,-0.2997233793331717,-0.05086142732715389,1817.2230858700527,24.434364585312075
2018-07-24,10.373394834306373,-0.2949035071308683,-0.0509470460852926,1819.052746934571,25.24650556941479
2018-07-25,10.334308955132347,-0.2899638511160589,-0.051033870538111765,1819.6474906329622,25.455068179492123
2018-07-26,10.295223111338734,-0.2850262692491531,-0.051118889278307766,1821.1982141767705,25.909963130319014
2018-07-27,10.255594727187464,-0.2800216548005029,-0.05120390232466638,1820.3329760173426,25.95058322879915
2018-07-30,10.216045737670953,-0.275030346665053,-0.05128595922650097,1825.4200307414023,25.763931661667105
2018-07-31,10.177024379223484,-0.2701044942694525,-0.05136795259163786,1832.252460040649,26.680686784205786
2018-08-01,10.137031802033725,-0.265053580877022,-0.051454198566384786,1829.5062466619881,26.54671194614089
2018-08-02,10.097312801194928,-0.26004202427872725,-0.051535742422850105,1822.1331579697985,25.959510146735475
2018-08-03,10.058451087247777,-0.25514664113260754,-0.051608591256869445,1822.4325790834866,26.094650983230004
2018-08-06,10.01961833789508,-0.2502572058465242,-0.05167941374917386,1820.7076529021226,26.317917999306427
2018-08-07,9.98064067714668,-0.24535333258855424,-0.05174722758047699,1823.7416034689713,26.782763281922307
2018-08-08,9.941260918935999,-0.24039918899277443,-0.051815520542983044,1806.142092907782,26.956235005208782
2018-08-09,9.901652945662125,-0.23543211341028342,-0.05187043461158427,1797.9247390865016,28.45810226591925
2018-08-10,9.860179205183307,-0.23024017311469755,-0.05192001105475108,1790.7726363696167,27.042928498848706
2018-08-13,9.820619781885139,-0.22529586299295953,-0.05196036676541213,1782.3789371755213,28.233674238876105
2018-08-14,9.779534833354298,-0.22016998392406123,-0.051994403095389836,1789.23960563598,27.58939567451375
2018-08-15,9.73955114139211,-0.21517883168110455,-0.05202991155648178,1781.2454938492006,27.277795667615834
2018-08-16,9.700095126745785,-0.21026207738747074,-0.05205750430532323,1783.4263373655908,26.78348147196232
2018-08-17,9.661514362372273,-0.20545516183807314,-0.05208383361674923,1773.4375251457147,27.160949738824748
2018-08-20,9.62253730462612,-0.20060874216626234,-0.05210181484165847,1777.2421345678356,27.86608846366292
2018-08-21,9.582867695662562,-0.19567567498407681,-0.052120644334224045,1791.428126499556,27.929218376072452
2018-08-22,9.543459251840867,-0.1907666838571323,-0.05214676127339365,1794.221986586367,28.02540695481708
2018-08-23,9.5040510578415,-0.18585806344770223,-0.052172682012645216,1792.1068488691967,26.110784154754207
2018-08-24,9.46702191994757,-0.18124962888863408,-0.052193806270077026,1797.3659026960304,26.83894785031715
2018-08-27,9.429154431764568,-0.17653523378165978,-0.05221697087938235,1799.9263549004365,28.50136860893624
2018-08-28,9.38926778875602,-0.17156993259539116,-0.05224110029079291,1800.86182721676,28.620639573432527
2018-08-29,9.349289258353341,-0.16659508097659126,-0.05226376114206732,1801.8163446570984,30.33736800999709
2018-08-30,9.307258766846608,-0.16136687442307907,-0.05228598387017184,1798.8305536500602,29.57974253162765
2018-08-31,9.266001186314202,-0.1562400431680639,-0.052303443661236106,1806.3855301256679,29.8643042073528
2018-09-03,9.224461221006031,-0.1510748914080445,-0.05232403776203564,1811.0762238806717,29.540654836324464
2018-09-04,9.183296574887079,-0.14595557610901116,-0.05234538773231583,1801.686204576458,29.677409643553233
2018-09-05,9.141816291359993,-0.14080736114004608,-0.05235800596577887,1799.069321956413,29.029491619347404
2018-09-06,9.101118892833993,-0.13576114289015714,-0.05236630277324033,1780.575439618818,30.331461861385666
2018-09-07,9.058646492454184,-0.13051268671533858,-0.052359434943753023,1777.1363761754776,30.64951182850244
2018-09-10,9.015736599021364,-0.1252158404843725,-0.0523476947413367,1776.4217810412943,31.49185767305682
2018-09-11,8.971705770016618,-0.11978412600580848,-0.05233280318249378,1806.910961744201,29.236583840625684
2018-09-12,8.930814429578556,-0.1147188222033898,-0.05233747151157721,1822.2707456144367,28.44578697392095
2018-09-13,8.89101200257915,-0.10977957973042989,-0.052349966228557566,1828.2950878783645,28.93542271316496
2018-09-14,8.850698063735775,-0.10477510609940538,-0.05236431620138528,1828.6585341666298,29.070570360782845
2018-09-17,8.810236506712556,-0.0997549777417899,-0.052376534148110165,1825.3401840643562,30.044252612383637
2018-09-18,8.768621376361631,-0.09459736605578216,-0.05238427278746501,1837.4308324799638,30.757575062417963
2018-09-19,8.726329745953949,-0.08934938552551547,-0.05239801782663284,1852.6546920548822,29.782414948201954
2018-09-20,8.685457783707209,-0.08426897067226091,-0.05241898845000657,1854.3603078090903,29.472680680737252
2018-09-21,8.645099956429735,-0.07925426733021486,-0.05243820713414602,1860.6782608099418,30.42555777180034
2018-09-24,8.6036180793207,-0.07409826277968494,-0.05245960067691489,1869.4174115107385,29.98755575065646
2018-09-25,8.562931064119757,-0.0690375060222056,-0.05248377174515111,1871.1829982425882,30.624316397466565
2018-09-26,8.521603720136206,-0.06389904218148906,-0.05250673507983568,1874.004394176664,29.52424271483205
2018-09-27,8.481695777800589,-0.05893821193147855,-0.052528017792402903,1885.7161012364163,31.227070627306365
2018-09-28,8.440106232336776,-0.05376227888194081,-0.052555586891856056,1888.661986445796,31.064214653797826
2018-10-01,8.398828455877227,-0.04862636042468717,-0.052582002462914314,1896.5946348232974,30.35046891980333
2018-10-02,8.358570047115736,-0.04361461515225322,-0.052610214608317135,1901.4819548189932,28.831093757773417
2018-10-03,8.320218728830968,-0.038839986393933865,-0.05263746804075926,1901.1867499478456,31.176487531717445
2018-10-04,8.279170709651861,-0.03373332625394353,-0.052663537198499595,1889.165610866621,30.482472569951756
2018-10-05,8.238730857294767,-0.0287153368847965,-0.05267798790161843,1891.0877152593227,29.602660956628913
2018-10-08,8.19933484713609,-0.023828891689252986,-0.05269046196065299,1885.0123140585852,30.19967995411845
2018-10-09,8.159224101682904,-0.018861781043640426,-0.052696279556904035,1889.9438063163207,29.30701917340368
2018-10-10,8.120198610769313,-0.014028809443863845,-0.05270233892218646,1891.8355336938514,27.79599267169943
2018-10-11,8.082968916993257,-0.00942009151352962,-0.05270665017711494,1893.594381057017,24.972381819121182
2018-10-12,8.049170670761972,-0.005237789206051134,-0.05270926212771677,1903.051288591156,26.271951492120582
2018-10-15,8.013982727325688,-0.0008798035283127809,-0.052715356042422286,1916.7743870566983,24.639081997986434
2018-10-16,7.980939883536402,0.0032184867614309456,-0.05272644582393869,1925.33517053725,25.55008795302287
2018-10-17,7.946974888139634,0.007434104400264378,-0.05274054073515696,1925.9235761679333,25.208498916559986
2018-10-18,7.913518116673138,0.011584414064675117,-0.05275255336549911,1925.4636795447211,23.534919161000655
2018-10-19,7.88214027007821,0.01547412329893026,-0.052761525376071164,1930.901999188138,21.434956356453316
2018-10-22,7.853436377693438,0.019033234236745654,-0.05277057956212659,1942.2267896320518,18.861505377410047
2018-10-23,7.828072613756685,0.022181962653362617,-0.05278195918080253,1940.907070618979,18.78878875250438
2018-10-24,7.802940601140706,0.02529987141417449,-0.052791453137686635,1942.6606178900338,20.272680595013703
2018-10-25,7.776139772457477,0.028624148352588016,-0.052801032850600095,1942.5758836834066,20.02568443189803
2018-10-26,7.749735625477451,0.03189746496026122,-0.05280898281981198,1945.5215895377453,17.871732307266107
2018-10-29,7.726079002241655,0.03483004493805761,-0.05281603456805431,1952.3077443989664,18.68313316112595
2018-10-30,7.701595378615487,0.03786696883660304,-0.05282498250572969,1952.9857273216444,17.76737371011048
2018-10-31,7.67835653761067,0.04074848021196165,-0.05283260848716819,1954.5992559722472,20.367896018139355
2018-11-01,7.6521463966547385,0.043997745620268675,-0.052840661366504484,1956.4758780428986,20.590804439668542
2018-11-02,7.625865827667987,0.04725518442799934,-0.0528482520183243,1960.461837977379,21.29539856044054
2018-11-06,7.598959195452446,0.05059071379341804,-0.0528564752533512,1962.4255358680186,22.924918979562126
2018-11-07,7.570397845020283,0.05413075985805978,-0.052864671449734696,1958.3038362656816,24.87030636997858
2018-11-08,7.539853998438236,0.0579121188759255,-0.05286954353858354,1950.2668637585386,25.04032372781595
2018-11-09,7.509267732051458,0.0616917414723599,-0.05286826106164917,1940.1896355790893,23.878097064601356
2018-11-12,7.480079601351095,0.0652907032303675,-0.05286008063706956,1939.2840286050368,23.437823685987457
2018-11-13,7.451535437264433,0.06880784428367007,-0.05284996687039573,1937.2442115080187,22.593733195427323
2018-11-14,7.424084585980257,0.07218738739351988,-0.05283770319054696,1974.2380017704359,20.481421078256723
2018-11-15,7.399496703774609,0.0752319232772373,-0.0528420415633682,1984.1286362986227,20.02498005585853
2018-11-16,7.3757157615556705,0.07818033840559652,-0.05284952895009937,1985.5777886964024,19.495192457694465
2018-11-19,7.352732284542966,0.08102950275343242,-0.05285638965999759,1985.7856319119592,19.53858270766473
2018-11-20,7.329944141227124,0.08385363109981185,-0.05286240438387241,1979.5741804741035,18.28806533732381
2018-11-21,7.308704041132103,0.0864823065245166,-0.05286475874448642,1984.6267901668477,18.81175905127055
2018-11-22,7.287221476622316,0.08914274856268059,-0.052868586406946375,1989.6074196830111,19.095354015995735
2018-11-23,7.2657853919246,0.09179929210178024,-0.05287391572139843,1980.877453213839,18.27940169638915
2018-11-26,7.24542191945839,0.09431846235146216,-0.052874944945384174,1975.1374707613725,16.8779406078567
2018-11-27,7.226740833701581,0.09662670548836347,-0.05287330723909174,1986.993152300091,17.700959225388925
2018-11-28,7.207589263983356,0.09899804166628731,-0.052875860440536826,1989.3283828518229,19.694667834906166
2018-11-29,7.186827296919446,0.10156976036443857,-0.05287932302356757,2000.2848481238987,19.910921799445227
2018-11-30,7.166276217417089,0.10412050892374941,-0.05288711091386288,2004.7619293881048,19.340853640922884
2018-12-03,7.146648532626083,0.10655875768826403,-0.05289621370299727,2011.3678060297234,21.36964669921364
2018-12-04,7.125546755240149,0.10918349681577523,-0.052908780347358804,2005.4827686729461,21.835003429962963
2018-12-05,7.104277843130161,0.11182554706412974,-0.0529182358972252,2003.742611144261,22.04910882258675
2018-12-06,7.08312862771285,0.11445156079991595,-0.0529264340637245,2004.9822740075967,20.31577691598383
2018-12-07,7.06384362759134,0.11684670551517587,-0.05293423961518211,2011.3115425764631,20.880825696726735
2018-12-10,7.044463967971348,0.11925696946817904,-0.0529448284235808,2010.306919730083,19.22756552625384
2018-12-11,7.02676412429418,0.12145783412235717,-0.052953909901393155,2008.892701029112,19.1830702940716
2018-12-12,7.009414263761819,0.12361482029021525,-0.0529622860051925,2009.7462988736343,17.942747367091382
2018-12-13,6.9933612627531465,0.1256110732179241,-0.052970309264961137,2005.0609369440526,18.62482362382023
2018-12-14,6.976987307994153,0.12764532013745494,-0.052976629684974755,2005.7896730297778,17.943074082467824
2018-12-17,6.961414678551572,0.1295804764366435,-0.052982887332992765,2003.2695823791698,17.763980482257157
2018-12-18,6.946197217942966,0.13147052142875787,-0.05298799411287855,2003.7726690661236,17.293245700140925
2018-12-19,6.931597705920379,0.13328428713728888,-0.05299313852216908,2004.1869254523524,17.68263578845868
2018-12-20,6.91694275164156,0.13510543027274213,-0.05299855691466511,2007.4522692074574,17.20726993568409
2018-12-21,6.902969319386808,0.13684389576038514,-0.05300526116607412,2009.866455934271,16.782385867967342
2018-12-24,6.889564156914245,0.1385130708269789,-0.05301275201386129,2009.6714616638776,15.554708533170448
2018-12-25,6.877349180134556,0.1400347248018989,-0.05301994357710484,2008.2060417997359,14.074948103778851
2018-12-26,6.866474928872856,0.1413896334941146,-0.05302636442260724,2006.7991656765585,15.051373325721418
2018-12-27,6.8551313507902325,0.1428032209140978,-0.053033032060766705,2009.8511429908922,15.820020209852359
2018-12-28,6.843493685568265,0.144255298616296,-0.05304129241511436,2011.5485278047256,17.24797922593073
2018-12-29,6.831188105321798,0.1457924399698125,-0.053051272091219154,2013.3656957962382,17.68006204471395
2019-01-03,6.818892152840961,0.14733013664976172,-0.053062520412149775,2014.1498728546576,17.94554278292402
2019-01-04,6.806704099654106,0.1488556410768502,-0.05307454900494909,2015.778792483105,19.383139110992985
2019-01-08,6.793958908662672,0.15045294685455685,-0.05308861319971577,2022.933872938587,18.12991180619512
2019-01-09,6.782306692883269,0.15191763730475843,-0.053104997929637236,2034.4872687603913,18.6603640666144
2019-01-10,6.770688384266137,0.15338457740521,-0.05312675357911877,2036.369959548276,19.533780617150875
2019-01-11,6.75884933128364,0.1548815333028788,-0.05315051885873353,2040.4681854098862,19.798486321851772
2019-01-14,6.747153214241863,0.15636368330411088,-0.053176571588972495,2040.2500943138637,19.600533620885475
2019-01-15,6.7358073273746735,0.15780256343401022,-0.05320254565150609,2046.6704059452554,19.196036299420328
2019-01-16,6.7249392159644845,0.15918500865927027,-0.05323081269756147,2049.5546557854104,18.786780978379714
2019-01-17,6.7145506964864445,0.1605092479932705,-0.0532599898625296,2044.9724462767244,19.690610230783847
2019-01-18,6.703884768386348,0.16186778513852607,-0.053288769586843955,2048.081522283435,20.776930658606663
2019-01-21,6.692927030613292,0.16326633637939042,-0.053320556225541244,2048.014499423516,20.519166280061675
2019-01-22,6.682293705869267,0.16462456111886306,-0.05335209963526926,2045.5288298501553,20.689083623467972
2019-01-23,6.671792662577087,0.16596603577792746,-0.053383089056733266,2043.1579140761096,21.943095187853867
2019-01-24,6.660913361121688,0.1673558377731716,-0.053414923941049394,2048.4217680195943,21.201113889756872
2019-01-25,6.65063246002763,0.1686733644378493,-0.05344834813916078,2044.9522418248669,22.16568919822983
2019-01-28,6.640109761096756,0.17002129522068488,-0.05348177379172668,2043.6316924512118,21.196495882739864
2019-01-29,6.630205572700941,0.17129066301543472,-0.05351353027735555,2045.4678812225686,22.140759233371355
2019-01-30,6.620147550265649,0.17258237006663374,-0.05354774083320189,2047.3024157536863,22.691204810369612
2019-01-31,6.610115888357292,0.17387344879611175,-0.05358392105693381,2063.7391862847835,22.161754583851923
2019-02-01,6.600629350099243,0.1751049149159268,-0.05362700874582394,2063.414241834094,22.21007051684165
2019-02-04,6.591339595114474,0.17631249448386915,-0.053670320293876916,2062.4479411091124,22.355573185664944
2019-02-05,6.582123315947417,0.17751091376504724,-0.05371343012222871,2066.81011607014,23.246445340775335
2019-02-06,6.572793511940568,0.17872811649572928,-0.053760286767338857,2063.358108190224,23.08721350495979
2019-02-07,6.563673533979854,0.17991745732663902,-0.053805388032592626,2060.280907846892,21.822708274425274
2019-02-08,6.5550898092890755,0.18103583890978187,-0.05384678585368296,2062.417507084073,21.353702216123338
2019-02-11,6.5468434725744205,0.18211270119252423,-0.053888429366072105,2059.919246679737,21.860116800504482
2019-02-12,6.538575954952798,0.18319255063926693,-0.05393008664884048,2058.5391361063607,23.063970733714932
2019-02-13,6.530068978227994,0.18430455977385557,-0.05397341279525178,2053.002476514526,21.07924994908852
2019-02-14,6.522309322917083,0.18531689132415124,-0.05401100658568536,2038.0222013569896,20.7454952336386
2019-02-15,6.514575038802717,0.18631776750891793,-0.054041396926371124,2047.45567167968,21.62216913624979
2019-02-18,6.506653513127896,0.18734793071153955,-0.05407685061877223,2051.2795456668414,20.53013472604266
2019-02-19,6.4991724533794715,0.18832288715741788,-0.05411205756343544,2045.342997316606,20.20233296936027
2019-02-20,6.4917559300910765,0.18928588862064188,-0.054143911281524786,2048.189229593905,21.464362962852835
2019-02-21,6.483960540261482,0.19029938667830765,-0.05417849899509122,2051.251993947184,20.425477088584554
2019-02-22,6.47652691632787,0.1912668987458372,-0.054212413055465605,2051.2711417421147,21.321357735596223
2019-02-25,6.468741302686797,0.19227907121906745,-0.054247053582535,2060.0404395523606,21.096166468560895
2019-02-26,6.461082504972799,0.19327874372084447,-0.05428462311208437,2053.0543171825525,21.47852003363426
2019-02-27,6.453228170846872,0.19429944267580093,-0.05431930338086828,2049.709785240501,21.512324229245074
2019-02-28,6.445284701410698,0.1953287901504097,-0.05435194586285451,2055.3101669078055,20.91946218215155
2019-03-01,6.4375407584833555,0.19633423308539993,-0.05438554932828062,2057.588661874059,20.432720393347225
2019-03-04,6.429928941067466,0.1973226250108716,-0.05441877262939182,2057.667772554594,20.223003586666955
2019-03-05,6.422331521363914,0.19830802801991865,-0.05445108120641593,2058.557870734446,19.803773071490372
2019-03-06,6.414869658974314,0.19927565671649272,-0.05448268866350348,2054.721313607092,21.38093781787265
2019-03-07,6.406848316776292,0.20031343625184853,-0.05451458411267773,2059.0356552270323,20.281549943676037
2019-03-11,6.39922035198631,0.20130184904750764,-0.05454628103732537,2058.9760821440095,19.765354313014626
2019-03-12,6.391731570821958,0.20227129375496683,-0.054576673193457985,2064.452162739206,19.559563769451426
2019-03-13,6.384332205006022,0.2032311394374699,-0.05460846793876011,2065.549703089429,19.61029048609797
2019-03-14,6.376881644548287,0.20419721600204666,-0.054640215154216604,2067.9669651370004,18.850544589679853
2019-03-15,6.3696523306426736,0.20513458091219913,-0.05467111934973783,2069.0090139052345,19.706100038935848
2019-03-18,6.362094724769307,0.20611414950721757,-0.05470318934083368,2078.1158921391802,19.516914787813768
2019-03-19,6.354631668338159,0.20708496554303457,-0.0547379754993067,2080.5036211309593,19.840214392160306
2019-03-20,6.347018579458659,0.20807532316392402,-0.05477359135864602,2082.597645721012,20.245502300710385
2019-03-21,6.339263029389161,0.20908457178644163,-0.05481022846007365,2091.8369016782212,19.8855416494496
2019-03-22,6.331661711727744,0.21007730729052454,-0.05484930643320455,2085.243268535336,19.540009437405324
2019-03-25,6.324055070360669,0.2110660068845705,-0.05488445410010068,2098.150240406553,19.03771006961106
2019-03-26,6.316661289749222,0.21203192100491852,-0.054922967791050194,2094.953386294898,19.93727480704468
2019-03-27,6.308850390690315,0.21304927082216552,-0.054961140137855996,2092.095156094791,18.8989895011876
2019-03-28,6.301287903686547,0.21403109998474698,-0.0549955370674825,2089.2646755486653,19.295560259518908
